 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-653,0.389659,0.360224,0.32892,0.285742,0.264659,0.274443,-0.227598,-0.21366,-0.0909143,0.00519667,0.0881853,0.161017,0.226877,0.287173,0.478836,0.2797,0.371998,0.433005,0.0319694,0.122891,0.154416,0.18595,0.284671,0.416774,0.494699
J-654,0.426619,0.393525,0.358561,0.312986,0.285345,0.282872,-0.197378,-0.177385,-0.0541857,0.0420851,0.125159,0.198055,0.264,0.324525,0.500253,0.287893,0.376725,0.439444,0.0423787,0.134101,0.16719,0.19726,0.308953,0.451307,0.532568
J-655,0.318237,0.312503,0.305283,0.281237,0.281397,-1.78033,-0.483374,-0.5452,-0.391356,-0.267167,-0.159605,-0.0647465,0.0205508,0.0979716,1.11845,0.711635,0.892596,-1.71644,-0.147264,-0.010014,0.0800894,0.122657,0.143302,0.214702,0.301903
J-656,0.38954,0.360779,0.331373,0.291863,0.273631,-1.48784,-0.225636,-0.225149,-0.104165,-0.00966639,0.0717789,0.143403,0.208289,0.26785,0.596274,0.364585,0.469671,-1.6146,0.00631494,0.11913,0.165324,0.173373,0.273083,0.38987,0.467237
J-657,0.278662,0.272795,0.266733,0.247248,0.250867,-2.24288,-0.46163,-0.473276,-0.324585,-0.206254,-0.101144,-0.0107428,0.0691639,0.139873,0.614167,0.336553,0.451432,0.502788,-0.0582131,0.0619415,0.125505,0.170756,0.198304,0.274178,0.334808
J-658,0.451003,0.411351,0.369708,0.320779,0.29372,0.292711,-0.186859,-0.163368,-0.0384452,0.0586763,0.142282,0.215556,0.281837,0.342786,0.507404,0.30023,0.388801,0.447235,0.0564764,0.146314,0.178547,0.207224,0.318919,0.46572,0.550977
J-659,0.586084,0.57571,0.565037,0.539202,0.539934,-1.49462,-0.247906,-0.31958,-0.157188,-0.0270338,0.0853071,0.18407,0.272759,0.353151,1.53958,1.10561,1.28975,-1.41067,0.097171,0.249474,0.353933,0.391924,0.393415,0.449167,0.545434
J-66,0.420372,0.38178,0.33808,0.256121,0.278564,-1.86358,-0.700976,-0.905171,-0.70571,-0.545667,-0.408211,-0.287428,-0.180574,3.33082,1.89692,0.923214,1.32695,-1.54433,-0.356685,-0.273645,-0.16081,-0.056476,0.0351034,0.0339572,0.13428
J-660,0.528822,0.497779,0.462887,0.391911,0.414189,-1.74015,-0.600586,-0.805657,-0.609971,-0.446208,-0.305302,-0.181715,-0.0723849,3.53516,2.15727,1.22369,1.55744,-1.48344,-0.292891,-0.178664,-0.0522209,0.0507817,0.130744,0.110472,0.215924
J-661,0.468584,0.405588,0.338941,0.240075,0.287088,-1.87044,-0.48948,-0.630595,-0.482723,-0.346327,-0.22813,-0.124918,-0.0340012,0.0455189,0.945095,0.332305,0.66618,-1.71094,0.0177126,0.0151602,0.0603076,0.125283,0.216103,0.293643,0.367794
J-662,0.372191,0.362327,0.35032,0.321197,0.320245,-1.73999,-0.516925,-0.594755,-0.416526,-0.275912,-0.155534,-0.0502263,0.0438833,0.12856,1.51629,0.984797,1.17806,-1.67768,-0.240346,-0.0813595,0.0471239,0.106127,0.125699,0.185925,0.286718
J-663,0.142872,0.17059,0.194267,0.197702,0.206442,-2.86077,-0.720393,-0.82461,-0.687175,-0.55036,-0.424606,-0.310926,-0.208789,-0.116287,0.93364,0.647915,0.673132,-2.63957,-0.346461,-0.194038,-0.0956788,-0.0256257,0.0439971,0.103434,0.165405
J-664,11.7132,11.2523,10.9154,10.7119,10.6844,10.8269,11.1074,11.5978,12.2561,12.6177,12.8523,13.0105,13.1327,13.2041,12.9638,12.4761,12.3342,12.1997,12.3898,12.7503,12.8975,12.8794,12.0225,12.3326,12.6644
J-665,0.550751,0.486584,0.421609,0.359631,0.307935,0.269318,0.310322,0.365063,0.417179,0.460417,0.499308,0.536666,0.57373,0.612743,0.475202,0.324461,0.488767,0.60608,0.35912,0.343507,0.324001,0.350603,0.529749,0.727535,0.831207
J-666,0.452523,0.4126,0.371938,0.322765,0.293905,-1.33966,-0.184965,-0.189068,-0.0696308,0.0236295,0.104133,0.175243,0.240065,0.300334,0.719096,0.43942,0.573159,-1.49327,-0.019172,0.0971344,0.155717,0.17278,0.28886,0.417275,0.506534
J-667,4.1225,4.02825,3.95218,3.88146,3.90063,1.83938,3.18085,3.24502,3.56055,3.76706,3.92813,4.05824,4.16898,4.26006,5.72723,4.83096,5.14587,2.47379,3.85264,4.01159,4.1371,4.20588,4.04481,4.04927,4.17618
J-668,0.426475,0.39836,0.383151,0.366366,0.401487,0.505642,0.0104638,-0.170134,0.0765298,0.259478,0.387347,0.478117,0.54712,0.580666,1.05763,0.889824,0.99677,1.08225,0.631882,0.79208,0.861152,0.859298,0.493874,0.755251,0.830539
J-669,0.868176,0.750814,0.628607,0.544071,0.502639,0.508904,0.0783414,0.148371,0.304506,0.417917,0.510502,0.589152,0.660109,0.727239,0.796175,0.560423,0.653276,0.687713,0.322618,0.413786,0.448545,0.492479,0.596837,0.767983,0.921531
J-67,0.666188,0.572042,0.470336,0.318371,0.331238,-3.26678,-0.156926,-0.275873,-0.155665,-0.0330624,0.0764565,0.172571,0.256902,0.330925,0.814453,0.453509,0.674272,0.727162,0.353721,0.345352,0.385945,0.423822,0.524149,0.566105,0.617752
J-670,0.369492,0.328577,0.286416,0.225461,0.250429,-1.91735,-0.678097,-0.849451,-0.669778,-0.517452,-0.386645,-0.271765,-0.170185,-0.0806901,1.53113,0.653787,1.06077,-1.62515,-0.278576,-0.221354,-0.129916,-0.0389544,0.0516848,0.110539,0.203719
J-671,1.28998,1.24251,1.20786,1.1735,1.19345,1.27843,0.833898,0.640849,0.861895,1.03973,1.1678,1.26426,1.34221,1.39047,1.79711,1.59464,1.67156,1.71874,1.31034,1.46002,1.52747,1.53561,1.28702,1.62793,1.7381
J-672,0.462945,0.419607,0.375084,0.321992,0.292966,-1.38326,-0.157419,-0.145263,-0.0272036,0.0645397,0.143484,0.213156,0.276695,0.335851,0.609526,0.372855,0.479411,-1.52562,0.0266736,0.134571,0.179916,0.195331,0.310072,0.452783,0.54243
J-673,0.919375,0.770624,0.654021,0.569571,0.529287,0.531221,0.328773,0.383882,0.477003,0.545985,0.60391,0.654597,0.701704,0.747621,0.830077,0.728352,0.786413,0.886271,0.576412,0.695251,0.751037,0.722833,0.701392,0.863872,1.04117
J-674,0.457203,0.394593,0.322858,0.221945,0.266832,-1.77845,-0.585706,-0.758808,-0.596461,-0.444459,-0.316633,-0.207059,-0.111463,-0.0299709,1.29484,0.478588,0.880465,-1.55715,-0.137908,-0.116834,-0.0421318,0.0347494,0.134635,0.204861,0.286985
J-675,0.556232,0.475486,0.381277,0.240481,0.292972,-1.72922,-0.404593,-0.541731,-0.389924,-0.250383,-0.134183,-0.035338,0.0503745,0.122768,0.782534,0.297858,0.581832,-1.68241,0.151552,0.127322,0.165215,0.209037,0.274588,0.390497,0.460693
J-676,9.78086,9.55672,9.38621,9.25144,9.27783,7.46891,8.92197,9.33631,9.88247,10.1742,10.3771,10.522,10.6359,10.7138,11.9777,10.9879,11.2633,8.77624,10.1538,10.4438,10.6128,10.6424,10.0261,9.88151,10.0265
J-677,3.89148,3.80476,3.72376,3.62934,3.63152,1.55762,2.81842,2.74251,2.98251,3.16353,3.31425,3.44538,3.56244,3.66804,5.25982,4.32218,4.63998,1.90832,3.19801,3.30716,3.42248,3.51808,3.57975,3.68521,3.85855
J-678,12.5045,12.2019,11.9708,11.8142,11.7771,10.2237,11.6713,12.1697,12.6454,12.8995,13.0779,13.2089,13.3171,13.4015,13.9425,13.4907,13.5282,11.1892,12.7322,13.0741,13.232,13.1928,12.5793,12.6076,12.8219
J-679,0.609931,0.522492,0.422623,0.272828,0.314373,-1.72225,-0.4516,-0.613756,-0.449068,-0.30193,-0.179079,-0.074426,0.0164853,0.0934758,1.10136,0.43355,0.780555,-1.57422,0.0674948,0.064784,0.12061,0.180548,0.266579,0.324722,0.403836
J-68,4.90236,4.74737,4.60022,4.42726,4.41957,0.994117,4.20635,4.30493,4.52442,4.69525,4.83571,4.9541,5.05833,5.15115,5.2608,4.84545,4.96081,4.93015,4.78566,4.84983,4.9195,4.95535,4.95948,5.13212,5.29992
J-680,0.46476,0.422795,0.380079,0.329122,0.298627,-1.3215,-0.17173,-0.173725,-0.0547329,0.0380273,0.118053,0.188758,0.253268,0.313354,0.719132,0.437509,0.572941,-1.47913,-0.0156283,0.0997754,0.15857,0.174402,0.297479,0.429139,0.519978
J-681,0.327539,0.318883,0.308875,0.276492,0.263676,0.315009,-0.471314,-0.474069,-0.311514,-0.17995,-0.0669964,0.0301594,0.115488,0.189445,0.53147,0.373405,0.402357,0.439707,0.0422148,0.165053,0.231137,0.272532,0.268255,0.317539,0.36566
J-682,4.6351,4.54017,4.45353,4.34859,4.35247,2.32624,3.55761,3.50269,3.76178,3.95042,4.10627,4.24073,4.36035,4.46772,6.12974,5.13795,5.46747,2.72767,3.94409,4.06221,4.18607,4.28616,4.33014,4.42708,4.61035
J-683,0.405682,0.378645,0.364341,0.348117,0.382419,0.486377,-0.00699453,-0.188103,0.0541307,0.236101,0.3636,0.454228,0.523186,0.556742,1.02878,0.863612,0.970838,1.05705,0.607846,0.766914,0.835537,0.833801,0.474899,0.734697,0.802425
J-684,0.397648,0.371912,0.358089,0.341223,0.375259,0.477339,-0.0190832,-0.198921,0.0392857,0.219026,0.345616,0.436268,0.50571,0.540756,1.01673,0.847925,0.95519,1.03979,0.585663,0.743254,0.811777,0.811257,0.4659,0.721588,0.786978
J-685,4.92442,4.80561,4.70149,4.58854,4.56069,0.993805,4.05759,4.0634,4.2787,4.4534,4.60176,4.73174,4.84873,4.95627,5.96459,5.11597,5.36388,1.75952,4.43858,4.54672,4.64844,4.73481,4.79564,4.98837,5.17304
J-686,0.205579,0.210412,0.211604,0.186498,0.206636,-2.07086,-0.727062,-0.861246,-0.687955,-0.544365,-0.418793,-0.307314,-0.207634,-0.118409,1.2504,0.699594,0.897323,-1.90172,-0.330333,-0.218626,-0.125838,-0.0624013,-0.00476013,0.0264923,0.103066
J-687,11.5275,11.2566,11.0572,10.9279,10.9049,9.09586,10.6789,11.1367,11.6065,11.869,12.0579,12.2002,12.3193,12.4144,12.9681,12.3244,12.3412,9.93912,11.6029,11.9122,12.0702,12.0874,11.6421,11.7032,11.9295
J-688,7.83005,7.63934,7.48436,7.36623,7.30899,5.79546,7.14691,7.38024,7.61583,7.76764,7.88764,7.98863,8.08065,8.16696,8.12417,7.81884,7.79886,7.75426,7.52084,7.69171,7.75504,7.75383,7.74496,7.98175,8.20418
J-689,9.58568,9.43039,9.30406,9.21624,9.17279,9.17265,9.41652,9.72044,9.94084,10.0656,10.159,10.234,10.3019,10.363,10.1043,9.92754,9.99826,10.0445,9.96736,10.0504,10.079,10.0222,9.90942,10.0578,10.2236
J-69,0.414474,0.366533,0.310627,0.222267,0.271042,0.267471,-0.302316,-0.395228,-0.277599,-0.163429,-0.0620639,0.027763,0.107312,0.178037,0.281215,0.0716255,0.234381,0.280665,0.19471,0.203358,0.232546,0.267378,0.332598,0.468207,0.51136
J-690,0.435937,0.38633,0.326815,0.232784,0.252113,-1.96032,-0.659472,-0.823598,-0.641602,-0.491676,-0.362933,-0.249778,-0.149638,-0.0612166,1.43259,0.629577,0.99859,-1.68602,-0.232566,-0.172911,-0.0884256,-0.00556466,0.0769322,0.110615,0.195552
J-691,9.51624,9.24563,9.03849,8.90372,8.84802,8.86568,8.89729,9.16729,9.38837,9.52206,9.6242,9.7077,9.78364,9.85488,9.74474,9.57087,9.52239,9.52403,9.41364,9.60409,9.68262,9.63904,9.44147,9.64582,9.9297
J-692,7.08113,6.96819,6.84861,6.69661,6.71272,4.83881,6.26183,6.39437,6.67272,6.87537,7.03446,7.16643,7.28285,7.38595,7.8277,7.1459,7.33859,5.1245,6.86211,6.92989,7.01071,7.06455,7.04645,7.31138,7.54952
J-693,0.378496,0.357113,0.337648,0.308517,0.302401,0.325998,-0.292689,-0.294979,-0.163788,-0.0587748,0.0362978,0.118323,0.191276,0.257226,0.528297,0.303755,0.41657,0.471436,0.0537673,0.149274,0.198715,0.241349,0.305872,0.402895,0.466979
J-694,56.1613,54.5251,53.4859,53.1758,53.7417,55.1108,57.9253,62.3482,65.2284,66.2062,66.6549,66.761,66.7054,66.4022,65.8936,65.4206,65.4471,64.0415,67.2654,68.6995,69.1166,68.6056,62.281,58.4122,57.2152
J-695,0.377139,0.366075,0.353657,0.325831,0.325838,-1.74995,-0.459283,-0.538846,-0.382209,-0.254406,-0.143432,-0.0457599,0.0417345,0.120386,1.23441,0.780762,0.937829,-1.70828,-0.136577,0.00495239,0.102641,0.142575,0.17709,0.231765,0.313781
J-696,4.47028,4.30283,4.17918,4.09297,4.09251,4.18267,3.88857,3.87316,4.21929,4.45004,4.61024,4.72754,4.82212,4.88227,5.11409,4.8206,4.82689,4.80528,4.54637,4.73821,4.82504,4.83784,4.45645,4.82349,5.02324
J-697,0.306403,0.280938,0.25023,0.196285,0.220624,-1.98346,-0.740858,-0.925908,-0.741807,-0.586692,-0.45315,-0.336211,-0.232972,-0.142153,1.59687,0.724034,1.09726,-1.69832,-0.361291,-0.282423,-0.181819,-0.090053,-0.00763813,0.0233574,0.116632
J-698,6.80649,6.59576,6.44147,6.35198,6.36348,3.11313,6.14333,6.22667,6.67799,6.94844,7.13241,7.26263,7.36446,7.42581,8.36555,7.79814,7.85163,3.61219,7.02339,7.29366,7.43128,7.44015,6.86748,7.06225,7.2501
J-699,6.48065,6.32189,6.20009,6.1006,6.06258,3.91153,5.48572,5.61519,5.91684,6.12054,6.28353,6.42092,6.54338,6.65363,7.36391,6.80961,6.82457,4.25824,6.00038,6.1911,6.30612,6.36792,6.31821,6.46346,6.68215
J-7,0.325918,0.299755,0.267508,0.200372,0.225972,-2.00267,-0.734162,-0.903889,-0.726891,-0.57444,-0.44263,-0.326814,-0.224188,-0.133632,1.54314,0.777659,1.0724,-1.75017,-0.331004,-0.236937,-0.137976,-0.0581783,0.00824816,0.0374962,0.130919
J-70,0.670412,0.570742,0.453978,0.263253,0.313623,0.307213,-0.185205,-0.352945,-0.256743,-0.142075,-0.0412733,0.0474295,0.125521,0.194205,0.284254,0.150317,0.32323,0.373954,0.229279,0.217611,0.251415,0.288567,0.432549,0.539783,0.587233
J-700,0.718737,0.696288,0.679443,0.650461,0.650533,-1.44659,-0.114849,-0.132428,0.0443471,0.180632,0.29626,0.397059,0.487271,0.568767,1.57778,1.10958,1.28621,-1.35461,0.210213,0.349901,0.449476,0.503487,0.525899,0.633137,0.738184
J-701,0.662127,0.61605,0.57021,0.517427,0.486052,-1.09815,-0.0168444,-0.0301388,0.097697,0.196233,0.280942,0.355541,0.42346,0.486573,1.07964,0.764332,0.919549,-1.24639,0.134644,0.266413,0.345508,0.363578,0.465252,0.583712,0.681296
J-702,1.05387,0.932613,0.805751,0.718708,0.675801,0.681708,0.260274,0.337432,0.497579,0.613445,0.707082,0.786689,0.85856,0.92655,0.983006,0.744123,0.832877,0.863505,0.507199,0.599885,0.635216,0.67926,0.782047,0.958657,1.11706
J-703,0.574162,0.486187,0.383321,0.244667,0.310597,0.305922,-0.221716,-0.379914,-0.272659,-0.152446,-0.0473574,0.0437776,0.12333,0.192571,0.393123,0.199156,0.364063,0.426858,0.200136,0.201595,0.244167,0.262542,0.395616,0.510207,0.563724
J-704,0.342303,0.309286,0.270221,0.201104,0.240135,-1.83264,-0.56289,-0.701173,-0.555209,-0.418694,-0.300196,-0.195988,-0.103766,-0.0225361,0.969182,0.307068,0.665962,-1.67582,-0.0727672,-0.0715781,-0.0218227,0.0475358,0.137773,0.229272,0.300576
J-705,0.44088,0.383805,0.318356,0.211046,0.259238,-1.88916,-0.510338,-0.664301,-0.516874,-0.381293,-0.263652,-0.160877,-0.0703448,0.00891819,0.903123,0.290254,0.625735,-1.74554,-0.00432994,-0.00626741,0.0378143,0.102491,0.192689,0.253859,0.32654
J-706,0.577994,0.503692,0.417725,0.28306,0.330737,-1.69614,-0.357011,-0.490281,-0.330996,-0.19041,-0.0744224,0.0238488,0.108882,0.180392,0.780489,0.325368,0.591326,-1.65175,0.217137,0.190728,0.226296,0.267909,0.327067,0.428878,0.499938
J-707,0.647679,0.554204,0.453205,0.300468,0.314397,0.375463,-0.138747,-0.247068,-0.133339,-0.0155133,0.0900204,0.18289,0.264443,0.336196,0.629264,0.375882,0.546764,0.601079,0.360867,0.362351,0.402516,0.434543,0.53206,0.581338,0.629601
J-708,0.432963,0.377381,0.314728,0.21525,0.264244,-1.90385,-0.518258,-0.666427,-0.51645,-0.379648,-0.260954,-0.157392,-0.0663064,0.0132948,0.947817,0.314818,0.654598,-1.73897,-0.0141919,-0.0100263,0.0377688,0.103672,0.187238,0.252964,0.327776
J-709,0.550651,0.469741,0.38059,0.236765,0.260998,-3.16913,-0.384417,-0.535655,-0.391038,-0.256786,-0.138035,-0.0330769,0.0597248,0.141716,1.12238,0.386573,0.783166,-2.41014,0.0610847,0.0922418,0.154021,0.224708,0.310183,0.360879,0.419891
J-71,0.130539,0.160864,0.186903,0.192863,0.201692,-4.49944,-0.679021,-0.788774,-0.65602,-0.524155,-0.403002,-0.292329,-0.192397,-0.101363,0.973523,0.67402,0.698295,-4.17944,-0.323853,-0.18428,-0.0904107,-0.0189761,0.0548875,0.116626,0.177559
J-710,0.762121,0.652837,0.528226,0.366703,0.418015,-2.03772,-0.19307,-0.388461,-0.257928,-0.118516,0.00253734,0.106269,0.196277,0.273385,1.22619,0.611055,0.939844,-1.83145,0.236594,0.230343,0.291074,0.333484,0.476177,0.540571,0.606777
J-711,0.360026,0.327215,0.289128,0.221608,0.227351,-2.56612,-0.619496,-0.777375,-0.618558,-0.473533,-0.344553,-0.229478,-0.126751,-0.0349293,1.56705,0.732467,1.05422,-2.14171,-0.265935,-0.181081,-0.0827967,0.00615759,0.0942555,0.157672,0.240421
J-712,0.401621,0.354991,0.310402,0.240119,0.261278,-1.91851,-0.731728,-0.922188,-0.731309,-0.573728,-0.43758,-0.317518,-0.211046,-0.116696,1.80069,0.90871,1.26219,-1.64199,-0.383557,-0.289315,-0.177954,-0.0821413,0.00115064,0.00248414,0.102402
J-713,20.6077,19.6232,18.973,18.701,18.8885,19.518,20.9558,23.2569,25.0855,25.8233,26.2131,26.3758,26.4305,26.3255,25.869,25.2876,25.2037,25.3612,26.1969,27.2291,27.5628,27.264,23.5078,22.0389,21.7982
J-714,0.38584,0.344377,0.299915,0.225843,0.22761,-3.65399,-0.544598,-0.726608,-0.576234,-0.432676,-0.303552,-0.187587,-0.0840592,0.00874677,1.7075,0.832167,1.15292,-2.99681,-0.236737,-0.147969,-0.045021,0.0526012,0.150743,0.190588,0.264754
J-715,0.578318,0.516605,0.446528,0.336023,0.36039,-1.74063,-0.542351,-0.732796,-0.550091,-0.394152,-0.261339,-0.145569,-0.0435982,0.0454674,1.70381,0.773458,1.19893,-1.43881,-0.143545,-0.0965391,-0.00348249,0.0906797,0.195108,0.218925,0.309162
J-716,0.436637,0.418192,0.401273,0.385681,0.417005,-3.26047,-0.0937017,-0.328589,-0.0972697,0.0880005,0.217909,0.312388,0.385989,0.425625,1.15103,0.895907,1.02116,-3.28329,0.425204,0.584841,0.660576,0.673095,0.364448,0.660291,0.753987
J-717,0.435946,0.379364,0.317337,0.222052,0.256584,-1.77072,-0.550875,-0.710649,-0.558051,-0.412295,-0.2887,-0.181974,-0.0885034,-0.00805159,1.14168,0.399248,0.786962,-1.58164,-0.0813248,-0.075621,-0.0118374,0.0579927,0.164538,0.225749,0.300351
J-718,0.433969,0.376526,0.329464,0.258857,0.29213,-1.74783,-0.460326,-0.584854,-0.43968,-0.301752,-0.184374,-0.0826872,0.00655194,0.0837926,0.903507,0.327528,0.643674,-1.62989,0.0721867,0.0577225,0.101996,0.158323,0.242768,0.326564,0.396313
J-719,0.560425,0.481859,0.389092,0.275176,0.343127,0.335642,-0.19534,-0.329396,-0.229291,-0.112738,-0.00911934,0.0818641,0.161898,0.232604,0.419198,0.231124,0.391544,0.450421,0.233653,0.232658,0.274572,0.295892,0.427554,0.565052,0.619226
J-72,0.133355,0.163193,0.188688,0.193899,0.202262,-4.25273,-0.674805,-0.783426,-0.650594,-0.518394,-0.396866,-0.285833,-0.185564,-0.0941962,0.958087,0.667365,0.688621,-3.94168,-0.317233,-0.175749,-0.0815815,-0.0103783,0.0638334,0.126347,0.18714
J-720,0.411489,0.371354,0.330205,0.248099,0.287735,0.307365,-0.311205,-0.351494,-0.210798,-0.0893436,0.0161833,0.108159,0.188619,0.258785,0.482182,0.240903,0.411468,0.465277,0.287931,0.292364,0.329036,0.363312,0.391348,0.446623,0.486683
J-721,0.134331,0.164134,0.189609,0.194815,0.203172,-4.25851,-0.67203,-0.779678,-0.647046,-0.515066,-0.393733,-0.282878,-0.182761,-0.0915306,0.949402,0.661627,0.683266,-3.94619,-0.313925,-0.172513,-0.0786407,-0.00782032,0.0661541,0.129194,0.189801
J-722,0.632283,0.541965,0.437603,0.292451,0.355368,-2.07567,-0.167815,-0.333942,-0.227002,-0.106402,-0.000573868,0.091392,0.17185,0.242053,0.480848,0.261492,0.426648,0.488153,0.246738,0.244533,0.287548,0.306517,0.451975,0.562397,0.619937
J-723,0.586901,0.500337,0.405858,0.264524,0.281541,-3.25691,-0.235927,-0.358218,-0.242501,-0.121456,-0.0128871,0.0826813,0.166694,0.240724,0.710244,0.367277,0.577745,0.629579,0.262431,0.253901,0.29403,0.330456,0.43878,0.489316,0.542358
J-724,6.60185,6.4409,6.30532,6.19065,6.14306,4.38417,5.66733,5.80281,6.05111,6.22042,6.35731,6.47484,6.58191,6.68273,7.50866,7.09622,7.19386,4.62584,6.08275,6.29604,6.42069,6.43128,6.30721,6.51516,6.73801
J-725,8.93964,8.74672,8.58897,8.44927,8.41042,5.04197,8.15677,8.35479,8.67188,8.89009,9.06301,9.20651,9.33296,9.44548,10.1657,9.28442,9.46327,6.01991,8.71097,8.88259,9.00595,9.07938,8.9827,9.20526,9.45112
J-726,0.405613,0.384298,0.3642,0.334043,0.32652,-1.48282,-0.282787,-0.318975,-0.188887,-0.0852352,0.00486749,0.0843386,0.156241,0.222012,0.898871,0.603876,0.76315,-1.53248,-0.00838678,0.112279,0.17776,0.204131,0.257719,0.34437,0.424516
J-727,0.429741,0.375086,0.312342,0.209194,0.257295,-1.90935,-0.523649,-0.674391,-0.523152,-0.38637,-0.267734,-0.164332,-0.0734607,0.00582787,0.938952,0.304834,0.645584,-1.74609,-0.0205144,-0.0171098,0.0303288,0.0961582,0.181069,0.24241,0.316358
J-728,0.283536,0.264951,0.242208,0.192294,0.216541,-1.98963,-0.733509,-0.907583,-0.728025,-0.576546,-0.445386,-0.329855,-0.227509,-0.136891,1.51421,0.669372,1.04121,-1.71074,-0.344171,-0.272197,-0.177152,-0.0883656,-0.00381463,0.0354664,0.124205
J-729,0.34629,0.308378,0.276612,0.221779,0.24586,-1.95926,-0.611186,-0.752866,-0.587502,-0.443325,-0.319908,-0.211495,-0.115611,-0.0311559,1.18,0.461401,0.822181,-1.72863,-0.14574,-0.11067,-0.0431696,0.0310054,0.110544,0.190588,0.269077
J-73,0.568458,0.482606,0.388379,0.247916,0.265054,-3.40897,-0.294598,-0.415913,-0.279152,-0.152777,-0.041292,0.0570356,0.143764,0.22027,0.783571,0.278274,0.572271,-2.64792,0.202287,0.218463,0.261092,0.313786,0.381148,0.445694,0.496079
J-730,0.46719,0.434392,0.401165,0.370493,0.346364,0.331728,0.382412,0.430881,0.47426,0.511138,0.545119,0.57819,0.611212,0.645575,0.542114,0.454951,0.561732,0.651025,0.502596,0.494238,0.477562,0.489012,0.60548,0.75053,0.829826
J-731,0.377122,0.345524,0.313016,0.282573,0.25806,0.242251,0.292303,0.335942,0.375591,0.410932,0.444091,0.476812,0.509736,0.544346,0.441756,0.352135,0.460705,0.549858,0.397399,0.386432,0.372481,0.382466,0.50801,0.657137,0.737904
J-732,9.81509,9.66273,9.53978,9.4553,9.4154,9.41995,9.6544,9.95745,10.1795,10.3046,10.3979,10.4724,10.5394,10.5991,10.347,10.1593,10.2319,10.2761,10.2058,10.2835,10.2917,10.2823,10.1537,10.2895,10.4491
J-733,9.12033,8.84901,8.63153,8.44297,8.43095,4.69223,8.63663,9.1291,9.60552,9.87044,10.0577,10.1932,10.3017,10.3804,10.2793,9.73261,9.7968,9.75154,9.85064,10.0736,10.1937,10.1906,9.65843,9.67497,9.84392
J-734,0.535869,0.498889,0.475696,0.460263,0.502279,-3.32904,-0.000164225,-0.173746,0.118543,0.32103,0.463403,0.565331,0.643281,0.684675,1.84801,1.4317,1.59426,-2.9745,0.672814,0.877572,0.984293,0.991744,0.571278,0.735831,0.810418
J-735,0.596307,0.512901,0.412322,0.273016,0.317162,-1.68527,-0.46808,-0.635435,-0.458596,-0.306501,-0.180584,-0.0738754,0.0185356,0.0961735,1.22929,0.490418,0.883139,-1.49223,0.0317458,0.0420703,0.108141,0.172741,0.241833,0.317989,0.399946
J-736,11.4476,11.3237,11.1996,11.0649,11.088,9.37707,10.8934,11.3044,11.7329,11.994,12.1837,12.3295,12.4532,12.5548,12.7037,11.9972,12.1366,10.0463,11.8118,11.9741,12.0859,12.1136,11.801,12.0876,12.3709
J-737,16.0533,15.6188,15.2435,15.0256,14.9586,15.0184,15.2929,15.89,16.3052,16.521,16.669,16.7776,16.8701,16.949,16.5779,16.3612,16.2271,16.1376,16.2821,16.592,16.6988,16.6075,16.0354,16.2301,16.6002
J-738,0.882785,0.813465,0.773242,0.750255,0.803594,0.94534,0.472097,0.454958,0.836018,1.06416,1.21073,1.30325,1.36602,1.38059,1.86722,1.68708,1.79794,1.90723,1.50696,1.73312,1.82066,1.79154,1.11067,1.20449,1.22055
J-739,0.337338,0.325214,0.31251,0.286195,0.281065,0.329091,-0.368696,-0.366976,-0.219864,-0.111947,-0.00714576,0.0805202,0.155663,0.227169,0.564556,0.398891,0.508401,0.566197,0.121316,0.229478,0.279034,0.301248,0.27836,0.37431,0.440457
J-74,0.713271,0.624649,0.528101,0.387132,0.403256,-3.37111,-0.0898023,-0.185053,-0.0503649,0.0722231,0.179696,0.274151,0.357368,0.430696,0.695141,0.362819,0.562026,0.609186,0.422296,0.44362,0.481782,0.523955,0.576373,0.655608,0.703388
J-740,0.629692,0.571055,0.521838,0.471769,0.450991,-1.26963,-0.12937,-0.142976,0.00651767,0.117897,0.212023,0.293858,0.367637,0.435164,1.20396,0.887088,1.07586,-1.27291,0.159491,0.300279,0.382478,0.384105,0.409792,0.501635,0.609228
J-741,0.526596,0.462225,0.391789,0.288834,0.332565,0.333629,-0.218206,-0.320476,-0.200134,-0.0843057,0.0185242,0.109633,0.190364,0.262121,0.405807,0.1618,0.328466,0.373415,0.270833,0.277806,0.308397,0.345662,0.416042,0.541971,0.587406
J-742,0.387196,0.351825,0.310982,0.236465,0.215835,-4.67235,-0.520001,-0.696687,-0.5461,-0.404028,-0.275979,-0.160724,-0.0577632,0.0345681,1.73981,0.978142,1.17546,-4.07959,-0.218061,-0.108735,-0.00196141,0.0920193,0.174422,0.194088,0.262182
J-743,10.0509,9.81987,9.63684,9.49797,9.44539,7.77963,9.14405,9.43028,9.76844,9.97422,10.1309,10.2577,10.3698,10.4699,11.106,10.6597,10.7127,8.26926,9.76681,10.0263,10.1623,10.1587,9.88237,10.0618,10.308
J-744,0.658321,0.599622,0.550306,0.500132,0.479246,-1.23723,-0.10569,-0.121379,0.0289471,0.140972,0.235675,0.318033,0.39227,0.460237,1.2536,0.933224,1.12282,-1.24255,0.179623,0.322573,0.40732,0.409509,0.434212,0.524387,0.632759
