 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-388,0.587457,0.60938,0.646986,0.678966,0.705387,0.735352,1.19594,1.14864,1.11068,1.09513,1.09803,1.12001,1.15252,1.19256,1.2285,1.26131,1.28898,1.30696,1.32599,1.34318,1.37498,1.42227,1.54259,1.61487,1.65852
J-389,0.614467,0.63662,0.674356,0.706517,0.732837,0.763037,1.22417,1.17759,1.14017,1.12485,1.12769,1.14957,1.18198,1.2219,1.25778,1.29054,1.31823,1.33636,1.35559,1.37325,1.40529,1.45249,1.5708,1.64174,1.6847
J-39,0.232192,0.327707,0.358506,0.387657,0.417341,0.447518,0.864799,0.848463,0.843814,0.846149,0.851341,0.869726,0.898368,0.932319,0.966161,0.999807,1.03147,1.06053,1.09544,1.1349,1.18481,1.22867,1.27068,1.3058,1.33556
J-390,0.619624,0.628894,0.657332,0.691401,0.740131,0.805332,1.09698,1.1907,1.25493,1.28862,1.32242,1.35769,1.39335,1.42682,1.46277,1.49983,1.53895,1.58319,1.64346,1.69692,1.73244,1.76016,1.70691,1.67804,1.68812
J-391,0.487307,0.511142,0.550383,0.582276,0.607795,0.636642,1.10288,1.04548,0.999577,0.981004,0.982923,1.00525,1.03868,1.08047,1.11728,1.15035,1.17755,1.19334,1.20887,1.22171,1.252,1.30163,1.44319,1.52704,1.5748
J-392,0.533672,0.557143,0.595358,0.626956,0.651716,0.678919,1.13403,1.07835,1.03422,1.01667,1.01873,1.04072,1.07365,1.11475,1.15107,1.18381,1.21084,1.22692,1.24289,1.25652,1.28757,1.33677,1.4731,1.55367,1.59975
J-393,0.244131,0.247047,0.266268,0.290907,0.316256,0.341712,0.57866,0.563699,0.536758,0.514133,0.530984,0.569788,0.608606,0.649114,0.690084,0.727505,0.759934,0.794081,0.848192,0.912895,0.965189,1.00159,1.04718,1.11841,1.16859
J-394,0.762051,0.790094,0.822774,0.852652,0.878716,0.905427,1.32591,1.29303,1.2691,1.26028,1.26433,1.28417,1.31335,1.34857,1.38148,1.41245,1.43983,1.46093,1.48528,1.51022,1.54524,1.58634,1.66636,1.7213,1.75875
J-395,1.47467,1.49956,1.53293,1.5663,1.59937,1.63607,2.08184,2.07118,2.06302,2.05869,2.06486,2.08481,2.11295,2.14545,2.17765,2.209,2.2383,2.26437,2.29665,2.32967,2.36457,2.3348,3.53931,2.48555,2.52027
J-396,0.498316,0.524118,0.562355,0.594351,0.620075,0.646411,1.09447,1.03801,0.994382,0.977829,0.980537,1.00268,1.03545,1.0762,1.11228,1.14491,1.17186,1.18794,1.20416,1.21747,1.24883,1.28273,2.84066,1.51757,1.56488
J-397,0.515239,0.564314,0.593872,0.619889,0.641999,0.661369,1.0315,0.989657,0.961769,0.953733,0.956753,0.974477,1.0012,1.03407,1.06424,1.09254,1.11704,1.13468,1.15417,1.17403,1.20789,1.21447,2.33743,1.404,1.4416
J-398,0.188914,0.231166,0.263342,0.293966,0.322264,0.348283,0.543952,0.521743,0.484795,0.465855,0.472847,0.502899,0.549408,0.607613,0.652429,0.69018,0.717727,0.716,0.805449,0.88368,0.935405,0.967803,1.02652,1.12911,1.18464
J-399,0.188116,0.230673,0.262941,0.293685,0.321961,0.347935,0.543616,0.521599,0.485191,0.466399,0.47369,0.50437,0.550317,0.607787,0.652582,0.690256,0.717714,0.714382,0.803069,0.882055,0.934469,0.966989,1.02655,1.12744,1.18171
J-4,0.191461,0.232861,0.264866,0.295363,0.323494,0.349553,0.545079,0.522663,0.485046,0.466674,0.472227,0.502878,0.548697,0.608927,0.653923,0.69179,0.71925,0.722362,0.812528,0.88986,0.940616,0.972698,1.02746,1.13245,1.18997
J-40,30.1628,29.299,28.9899,29.1595,29.8737,31.0926,33.2543,36.8375,39.253,40.0109,40.331,40.3482,40.2149,39.8426,39.7316,39.7724,40.0395,40.7836,41.9339,43.2468,43.5667,42.9541,36.8574,33.2039,32.0371
J-400,0.31054,0.340752,0.382669,0.416993,0.444404,0.476031,0.970249,0.915915,0.871349,0.853198,0.855609,0.878454,0.912321,0.954404,0.991679,1.02529,1.05305,1.06947,1.08602,1.10102,1.13248,1.18139,1.31894,1.40115,1.44974
J-401,0.305783,0.336429,0.378501,0.413083,0.440279,0.471201,0.959909,0.902755,0.855715,0.83743,0.839955,0.863057,0.897256,0.93997,0.977374,1.01092,1.03831,1.05356,1.06866,1.08173,1.11364,1.16415,1.30854,1.39193,1.44039
J-402,0.705937,0.754943,0.786869,0.815053,0.839466,0.860776,1.51716,1.21884,1.17369,1.15724,1.13961,1.14469,1.16901,1.2145,1.25281,1.28303,1.2981,1.28171,1.23323,1.15511,1.10661,1.11766,1.50732,1.91188,2.18226
J-403,0.587246,0.636209,0.668,0.696058,0.720381,0.741611,1.39802,1.09985,1.05483,1.03846,1.02064,1.02576,1.05012,1.09563,1.13397,1.16421,1.17931,1.16297,1.11458,1.03656,0.988158,0.999267,1.38875,1.79314,2.06338
J-404,0.0908992,0.109747,0.150421,0.188274,0.23027,0.285572,0.827353,0.792659,0.762024,0.749067,0.755404,0.780023,0.81418,0.854934,0.892292,0.926732,0.956679,0.978083,1.0027,1.02457,1.05465,1.09922,1.20502,1.27347,1.31987
J-405,10.0827,9.98053,9.9839,10.0537,10.1946,10.4019,10.8989,11.5784,12.2559,12.4566,12.5832,12.625,12.6203,12.5515,12.5515,12.5903,12.6869,12.9129,13.2563,13.656,13.7774,13.6254,12.1119,11.39,11.3114
J-406,0.299528,0.301271,0.325992,0.353582,0.381,0.40667,0.623309,0.625174,0.593119,0.553601,0.568901,0.606412,0.64284,0.678246,0.717857,0.755821,0.791134,0.834007,0.887168,0.950171,0.997836,1.02955,1.06319,1.13359,1.19805
J-407,10.0602,10.043,10.0852,10.178,10.3339,10.5598,11.5054,11.9382,12.2443,12.3379,12.3842,12.4025,12.4096,12.3907,12.4079,12.4457,12.5109,12.6361,12.8214,13.0279,13.0846,13.0064,12.227,11.886,11.8519
J-408,0.836084,0.864591,0.907407,0.945215,0.977648,1.01567,1.51882,1.48001,1.44737,1.4339,1.43814,1.46085,1.4937,1.53367,1.57023,1.60397,1.63302,1.65306,1.67465,1.69354,1.72598,1.77213,1.8792,1.94815,1.99504
J-409,9.22871,9.27877,9.35902,9.46065,9.59005,9.75575,10.6397,10.8224,10.9413,10.9708,10.9907,11.0094,11.0299,11.0443,11.0758,11.1152,11.1639,11.2326,11.3252,11.4206,11.4438,11.4102,11.1194,11.07,11.1513
J-41,0.291232,0.289699,0.309925,0.336739,0.365363,0.393163,0.618828,0.640625,0.617825,0.576893,0.580763,0.612387,0.647252,0.683393,0.723181,0.760929,0.795207,0.835597,0.887253,0.951078,1.00116,1.03462,1.05531,1.10466,1.16071
J-410,0.307408,0.338122,0.38023,0.414851,0.442059,0.472869,0.960441,0.902452,0.854853,0.836493,0.839047,0.862179,0.896443,0.939285,0.976726,1.01028,1.03758,1.05265,1.06751,1.08032,1.11225,1.16295,1.3088,1.39272,1.44125
J-411,0.356752,0.387243,0.429437,0.464126,0.4902,0.518466,0.994241,0.93143,0.881539,0.862721,0.864922,0.887945,0.922205,0.965274,1.00276,1.0362,1.06321,1.07764,1.09056,1.0997,1.13127,1.18471,1.33863,1.42632,1.47521
J-412,0.375377,0.406029,0.448383,0.483244,0.5095,0.537937,1.0143,0.95146,0.901497,0.882635,0.884808,0.907846,0.94211,0.985204,1.02269,1.05616,1.08318,1.09758,1.11047,1.11948,1.15092,1.20427,1.3585,1.44667,1.49591
J-413,0.193116,0.239562,0.272418,0.303495,0.332099,0.358543,0.55372,0.532087,0.4959,0.476574,0.479991,0.508792,0.55572,0.615873,0.661269,0.698949,0.72549,0.71697,0.806067,0.888201,0.942334,0.97422,1.03628,1.13792,1.19202
J-414,0.240269,0.287281,0.320584,0.35211,0.381141,0.407999,0.60413,0.582948,0.547212,0.528252,0.532039,0.561142,0.607788,0.667561,0.712862,0.750568,0.777279,0.768224,0.856986,0.939358,0.993546,1.0252,1.08689,1.1882,1.24244
J-415,0.621331,0.655425,0.686942,0.715137,0.739046,0.76168,1.16431,1.12464,1.09675,1.08714,1.0907,1.11021,1.13914,1.17435,1.20684,1.23724,1.26375,1.28324,1.30535,1.32756,1.36217,1.36828,2.62913,1.56087,1.59877
J-416,0.313667,0.344635,0.386888,0.421664,0.448655,0.478849,0.960407,0.898602,0.848561,0.829911,0.832465,0.855737,0.890151,0.933474,0.971076,1.00458,1.03155,1.04595,1.05986,1.07134,1.10336,1.15512,1.30712,1.39394,1.44286
J-417,0.267269,0.245083,0.261449,0.286735,0.312355,0.337828,0.563287,0.557016,0.535987,0.515364,0.531259,0.568343,0.606426,0.645691,0.686119,0.723552,0.75716,0.791846,0.844175,0.909617,0.959783,0.993896,1.03788,1.11181,1.15538
J-418,0.261651,0.244221,0.260208,0.284921,0.310493,0.335829,0.564662,0.55599,0.533111,0.51206,0.528321,0.565988,0.604352,0.643941,0.684511,0.72195,0.755244,0.789716,0.842753,0.908029,0.958809,0.993465,1.03697,1.10964,1.15559
J-419,0.0152109,0.0707894,0.119198,0.161074,0.197879,0.231515,0.786604,0.755525,0.732128,0.721991,0.726537,0.748391,0.780281,0.818313,0.854206,0.888055,0.918306,0.942359,0.971351,1.00282,1.04163,1.08506,1.1625,1.21619,1.25377
J-42,0.260393,0.261228,0.286385,0.313715,0.340361,0.364934,0.576137,0.573749,0.540089,0.499815,0.515533,0.554767,0.591643,0.627594,0.667717,0.705666,0.740274,0.783385,0.836745,0.900434,0.948752,0.981555,1.02009,1.09358,1.15554
J-420,0.0241745,0.0734721,0.120649,0.161634,0.19719,0.232859,0.783675,0.752131,0.727997,0.717481,0.722234,0.744446,0.776627,0.814938,0.851029,0.884995,0.915234,0.93905,0.96784,0.998668,1.0367,1.08002,1.15982,1.21513,1.25399
J-421,0.289715,0.332285,0.36495,0.396561,0.426285,0.45425,0.654478,0.636811,0.603185,0.584997,0.593475,0.624296,0.66985,0.726305,0.770747,0.808503,0.836665,0.835367,0.925661,1.00645,1.05882,1.09001,1.1407,1.23857,1.29268
J-422,0.302944,0.345877,0.378765,0.410608,0.440504,0.46861,0.66909,0.651779,0.618715,0.600641,0.609051,0.640197,0.685433,0.741598,0.78609,0.823811,0.851869,0.849918,0.939376,1.02068,1.07345,1.10461,1.15568,1.25246,1.30593
J-423,0.116898,0.154372,0.196197,0.233815,0.267027,0.296196,0.800048,0.767553,0.744628,0.735243,0.739249,0.760288,0.791558,0.829094,0.864733,0.898529,0.92875,0.952923,0.981718,1.01253,1.05218,1.09537,1.17428,1.23236,1.27254
J-424,0.0697352,0.114335,0.159574,0.199489,0.234659,0.265864,0.795925,0.763908,0.740512,0.73051,0.734741,0.756187,0.787782,0.825609,0.861445,0.895308,0.925556,0.949626,0.9785,1.00942,1.04836,1.09149,1.17044,1.22736,1.26698
J-425,0.113098,0.262747,0.295499,0.321589,0.345913,0.369029,0.719243,0.69247,0.68493,0.690155,0.693029,0.708389,0.736343,0.771604,0.805992,0.839835,0.870975,0.898076,0.928777,0.965756,1.02271,1.0754,1.13855,1.17241,1.19473
J-426,0.188559,0.233669,0.266233,0.297102,0.325568,0.35182,0.546934,0.524954,0.488521,0.469357,0.473979,0.503123,0.55003,0.609441,0.654799,0.692536,0.719307,0.713821,0.802521,0.882977,0.936355,0.9683,1.02957,1.132,1.18703
J-427,0.190473,0.233556,0.266054,0.296902,0.325206,0.351113,0.547643,0.524585,0.486977,0.467285,0.475105,0.505978,0.551763,0.608854,0.653505,0.69117,0.71885,0.716109,0.804417,0.883296,0.93559,0.968241,1.02931,1.13156,1.18621
J-428,0.148822,0.277847,0.308404,0.333762,0.358672,0.383447,0.679965,0.674634,0.674429,0.670942,0.669705,0.685717,0.71445,0.749721,0.785584,0.820891,0.853719,0.884783,0.922209,0.969713,1.02718,1.07425,1.11772,1.14774,1.17286
J-429,0.251967,0.259471,0.28501,0.312587,0.339694,0.365143,0.584161,0.587918,0.560823,0.523866,0.534721,0.570654,0.606687,0.64294,0.682987,0.720775,0.754916,0.79667,0.849436,0.913728,0.963461,0.996664,1.02653,1.08616,1.14488
J-43,0.228572,0.237381,0.264535,0.292102,0.318411,0.342515,0.550084,0.543822,0.511513,0.475317,0.495301,0.536553,0.573884,0.609326,0.649,0.686794,0.721717,0.766151,0.821505,0.88704,0.937652,0.971563,1.0052,1.07826,1.13669
J-430,0.188446,0.233552,0.266117,0.296966,0.325444,0.351688,0.546771,0.524798,0.488356,0.469188,0.473809,0.502943,0.549856,0.609269,0.654632,0.692368,0.719141,0.713667,0.802369,0.882807,0.936178,0.968132,1.02941,1.13185,1.18689
J-431,0.424196,0.477477,0.508592,0.536106,0.559715,0.580446,0.969868,0.926618,0.898069,0.889943,0.89329,0.912032,0.940153,0.974595,1.00623,1.03598,1.06186,1.08063,1.10163,1.12298,1.15895,1.11086,2.18228,1.36889,1.40509
J-432,0.208543,0.244845,0.280736,0.313558,0.341052,0.363019,0.512597,0.489651,0.454961,0.441938,0.449857,0.480862,0.525416,0.58281,0.627936,0.665943,0.693548,0.700681,0.785865,0.873888,0.931105,0.960053,1.0015,1.11904,1.18152
J-433,5.75816,5.62667,5.59043,5.66445,5.86517,6.18676,7.01187,7.92725,8.57652,8.77148,8.85229,8.86648,8.85064,8.77461,8.7737,8.81443,8.91565,9.14897,9.50621,9.9253,10.0524,9.89252,8.23465,7.37886,7.15531
J-434,14.6338,14.3866,14.365,14.5053,14.8193,15.294,16.4315,17.6996,18.5761,18.8311,18.9337,18.9423,18.9089,18.7953,18.7858,18.8334,18.9624,19.2657,19.7236,20.2452,20.3622,20.1046,17.8661,16.7791,16.5667
J-435,0.252136,0.239831,0.264224,0.29196,0.318756,0.345002,0.561415,0.558946,0.541222,0.521539,0.537861,0.57385,0.61201,0.651676,0.692006,0.72952,0.763487,0.79615,0.849,0.914527,0.963929,0.997317,1.04335,1.11953,1.16052
J-436,0.375832,0.441397,0.47706,0.510265,0.543393,0.577582,0.902054,0.901367,0.877753,0.852715,0.856348,0.883819,0.92095,0.964387,1.00518,1.04225,1.07395,1.09454,1.13845,1.19081,1.23483,1.26976,1.33375,1.38404,1.43651
J-437,3.13842,3.19378,3.23608,3.28932,3.3568,3.43845,3.86295,3.97426,4.03109,4.03332,4.04839,4.07516,4.10629,4.13591,4.17301,4.21204,4.2535,4.29973,4.38165,4.47401,4.51851,4.52038,4.37427,4.34146,4.39263
J-438,0.0360294,0.0772229,0.122857,0.162922,0.197307,0.236231,0.780181,0.748601,0.723705,0.712817,0.717937,0.740659,0.773191,0.811885,0.848208,0.882274,0.912536,0.936106,0.964623,0.994705,1.03167,1.07496,1.15733,1.21402,1.25405
J-439,0.0544358,0.0842036,0.127673,0.166864,0.205491,0.253484,0.807128,0.776256,0.750003,0.737998,0.743523,0.766904,0.799961,0.839207,0.875898,0.91019,0.940528,0.963736,0.991433,1.01858,1.05215,1.09523,1.18383,1.24462,1.28789
J-44,1.21882,1.19278,1.17934,1.17934,1.19573,1.22852,1.28261,1.40161,1.48997,1.51977,1.53206,1.53206,1.52607,1.51076,1.50505,1.50505,1.51376,1.54104,1.58537,1.63875,1.65342,1.62965,1.39822,1.2667,1.21882
J-440,0.226948,0.259474,0.290323,0.320689,0.348283,0.37276,0.573707,0.547892,0.504706,0.479005,0.482561,0.512859,0.558714,0.616648,0.661964,0.699734,0.726624,0.722879,0.810332,0.891706,0.943613,0.976741,1.04014,1.14878,1.20813
J-441,0.246321,0.308978,0.336576,0.362982,0.38932,0.415111,0.692784,0.69214,0.681728,0.660341,0.658859,0.681773,0.714096,0.751242,0.789661,0.826192,0.859191,0.892548,0.935287,0.990052,1.04193,1.08087,1.12544,1.18021,1.22127
J-442,0.245705,0.308992,0.336614,0.363019,0.389339,0.415131,0.693164,0.692503,0.682208,0.660966,0.659423,0.682227,0.714522,0.751647,0.790044,0.826557,0.859546,0.892869,0.935542,0.990257,1.04219,1.08122,1.12578,1.18026,1.22109
J-443,0.304404,0.332653,0.374147,0.408171,0.437963,0.472287,0.968939,0.915958,0.872844,0.854832,0.857665,0.880727,0.9146,0.956476,0.993821,1.02761,1.05572,1.07301,1.09093,1.10588,1.13559,1.18341,1.31875,1.40237,1.4525
J-444,0.355915,0.386479,0.428744,0.463503,0.489597,0.517798,0.993519,0.930354,0.880223,0.861321,0.863515,0.886542,0.920838,0.963959,1.00146,1.03492,1.06193,1.07629,1.08912,1.09809,1.12959,1.18308,1.33777,1.42599,1.47512
J-445,0.524112,0.548906,0.587943,0.620329,0.645705,0.67162,1.12306,1.06237,1.01486,0.996803,0.999082,1.02157,1.05495,1.09677,1.13341,1.1663,1.19305,1.20793,1.22209,1.23253,1.2635,1.30469,2.9248,1.54966,1.59852
J-446,0.353092,0.383028,0.424727,0.459145,0.485506,0.514693,0.992958,0.933266,0.885299,0.867096,0.869487,0.89244,0.926488,0.969149,1.00642,1.03981,1.06698,1.08199,1.09579,1.10577,1.13746,1.19039,1.33885,1.42352,1.47154
J-447,0.212566,0.222471,0.247218,0.275101,0.301207,0.325569,0.537284,0.520627,0.491169,0.473029,0.482304,0.512811,0.557634,0.612222,0.656148,0.693972,0.723241,0.7277,0.811745,0.88608,0.938808,0.973287,1.02027,1.10793,1.15874
J-448,0.220837,0.228332,0.252597,0.280375,0.306388,0.33067,0.540612,0.52455,0.496432,0.479476,0.490198,0.521807,0.566239,0.619784,0.663566,0.701372,0.730856,0.737292,0.82323,0.899172,0.952524,0.987004,1.02755,1.11391,1.1634
J-449,0.224416,0.245625,0.272821,0.301566,0.329099,0.355682,0.571752,0.560671,0.535858,0.519091,0.531466,0.564179,0.607115,0.656978,0.69957,0.737271,0.768063,0.776673,0.84591,0.914512,0.965717,0.999667,1.05482,1.13393,1.18376
J-45,0.216657,0.200631,0.192309,0.192309,0.202454,0.222604,0.255508,0.326888,0.379245,0.396804,0.404029,0.404029,0.400506,0.391501,0.388126,0.388126,0.393268,0.409302,0.435315,0.466529,0.475084,0.461213,0.324873,0.245868,0.216657
J-450,0.303089,0.340435,0.359677,0.382777,0.407981,0.434281,0.703853,0.750678,0.7692,0.759565,0.752743,0.76479,0.790956,0.82272,0.858104,0.894,0.929223,0.965184,1.00978,1.06654,1.11887,1.15354,1.13429,1.12538,1.15106
J-451,0.260921,0.24157,0.263328,0.290355,0.316789,0.343066,0.561265,0.559767,0.542695,0.522243,0.537639,0.573436,0.611079,0.649857,0.690037,0.727534,0.761761,0.796489,0.847589,0.912997,0.961848,0.994959,1.04119,1.11745,1.15791
J-452,0.225849,0.290895,0.32618,0.35802,0.388495,0.41872,0.731561,0.72201,0.692311,0.665224,0.668028,0.695694,0.733513,0.778345,0.819564,0.856528,0.887404,0.90538,0.944225,0.99275,1.03648,1.07398,1.15889,1.21732,1.27058
J-453,0.235536,0.34134,0.391384,0.433104,0.475657,0.525804,1.03857,1.03732,1.02486,1.01044,1.01313,1.03551,1.06812,1.10636,1.14368,1.17898,1.21092,1.23722,1.27319,1.3169,1.35916,1.39641,1.44185,1.46984,1.51048
J-454,0.160683,0.197805,0.239696,0.277733,0.311753,0.342155,0.849771,0.819436,0.797943,0.788824,0.793102,0.814298,0.845545,0.882851,0.918453,0.952362,0.98283,1.00752,1.03726,1.06874,1.10811,1.15035,1.22555,1.28306,1.32417
J-455,0.204113,0.241454,0.283578,0.321876,0.356231,0.386988,0.895784,0.866104,0.845058,0.836106,0.840341,0.86142,0.892572,0.929785,0.965392,0.999275,1.02977,1.05457,1.08437,1.11607,1.15549,1.1976,1.27161,1.32849,1.3694
J-456,0.125422,0.16276,0.204532,0.242231,0.275628,0.305124,0.809794,0.778151,0.755847,0.746646,0.750726,0.771768,0.803,0.840428,0.87602,0.909838,0.94013,0.964488,0.99362,1.02479,1.06449,1.10746,1.18473,1.24203,1.28205
J-457,0.391118,0.38606,0.407058,0.433572,0.462103,0.492264,0.784952,0.842486,0.850389,0.824479,0.814686,0.829565,0.8584,0.893009,0.930701,0.967636,1.00258,1.03527,1.07953,1.13449,1.17615,1.20296,1.19409,1.19894,1.24046
J-458,0.306764,0.349304,0.382049,0.413723,0.443581,0.471657,0.672091,0.654439,0.620675,0.602583,0.611043,0.641719,0.687419,0.744026,0.788478,0.826262,0.854472,0.853616,0.944194,1.02473,1.07684,1.10791,1.15819,1.25668,1.31135
J-459,0.0487633,0.0927422,0.13376,0.170649,0.203804,0.233896,0.309139,0.338014,0.364743,0.396187,0.430034,0.467935,0.507443,0.54914,0.588825,0.626926,0.662941,0.696892,0.739012,0.780892,0.822748,0.859225,0.906825,0.959167,0.998559
J-46,0.259138,0.260309,0.28514,0.312311,0.339034,0.363913,0.576714,0.577017,0.54618,0.507296,0.521202,0.559614,0.596278,0.632472,0.6727,0.710612,0.744853,0.787547,0.841067,0.905765,0.955195,0.988016,1.02193,1.08987,1.14984
J-460,6.97103,6.87141,6.85874,6.93252,7.10612,7.37725,8.15353,8.91492,9.42934,9.57208,9.63412,9.64904,9.64269,9.58964,9.59707,9.63706,9.7246,9.91374,10.2069,10.5496,10.6474,10.5144,9.17846,8.48529,8.33227
J-461,0.276692,0.310158,0.338772,0.368303,0.398076,0.429122,0.747731,0.787694,0.781795,0.753854,0.746709,0.764643,0.795769,0.833185,0.87176,0.908561,0.942145,0.970372,1.00996,1.0589,1.09881,1.12938,1.15487,1.16844,1.21302
J-462,1.02816,1.08505,1.10144,1.13524,1.19233,1.2718,1.66038,1.82906,1.94813,1.97545,1.98893,2.00674,2.02828,2.04314,2.07291,2.10964,2.15549,2.22569,2.326,2.44771,2.51698,2.52176,2.24305,2.1152,2.09804
J-463,0.158022,0.305494,0.339253,0.366261,0.39158,0.415719,0.772717,0.745551,0.736654,0.740303,0.742644,0.758237,0.786436,0.821914,0.856652,0.890902,0.922316,0.949422,0.979782,1.01542,1.07023,1.12132,1.18792,1.22901,1.25783
J-464,0.212412,0.249933,0.282877,0.314196,0.34177,0.365433,0.541906,0.517809,0.479837,0.461211,0.463508,0.492209,0.538539,0.6004,0.646145,0.684024,0.71041,0.707974,0.791457,0.876531,0.933692,0.96397,1.02165,1.13348,1.19327
J-465,0.196894,0.242755,0.27585,0.307021,0.335403,0.361236,0.555629,0.531551,0.492953,0.472299,0.474202,0.502861,0.549763,0.611136,0.656831,0.694557,0.720724,0.712192,0.800669,0.882861,0.937598,0.969109,1.03452,1.14035,1.19623
J-466,0.176617,0.282648,0.332199,0.373835,0.415006,0.462741,0.970511,0.961326,0.942955,0.926486,0.928527,0.951044,0.984127,1.02342,1.06115,1.09648,1.12784,1.15224,1.18556,1.22576,1.26709,1.30599,1.36718,1.40438,1.4481
J-467,0.0900535,0.109068,0.15001,0.188068,0.230236,0.285468,0.827143,0.792383,0.761683,0.7487,0.755078,0.77972,0.813898,0.854666,0.89204,0.926523,0.956465,0.97788,1.00255,1.02434,1.05434,1.09884,1.20485,1.27367,1.32033
J-468,0.253497,0.28741,0.313453,0.339992,0.366286,0.391813,0.648094,0.647734,0.630626,0.603323,0.607299,0.636192,0.670751,0.708287,0.747707,0.784806,0.818111,0.853844,0.90097,0.960006,1.01052,1.04661,1.08724,1.15084,1.19898
J-469,0.531929,0.598375,0.635208,0.669931,0.704944,0.741337,1.0732,1.07547,1.05533,1.03164,1.03546,1.06285,1.09965,1.14245,1.18307,1.22022,1.25236,1.27447,1.3187,1.3729,1.41704,1.45046,1.50554,1.55336,1.60571
J-47,0.257055,0.258582,0.283937,0.3113,0.337898,0.362401,0.573193,0.570379,0.536795,0.496897,0.51302,0.552478,0.589393,0.625318,0.665384,0.703335,0.737956,0.78119,0.834724,0.89856,0.947126,0.980141,1.01824,1.09177,1.15336
J-471,0.275178,0.257544,0.273805,0.2989,0.324776,0.350383,0.579475,0.570959,0.547999,0.526834,0.543394,0.581115,0.619475,0.659015,0.699571,0.737052,0.770433,0.80493,0.858078,0.923169,0.973734,1.00822,1.05144,1.12455,1.1714
J-472,0.260827,0.243423,0.259381,0.284069,0.309611,0.334922,0.56357,0.55493,0.532063,0.511032,0.527271,0.564932,0.603292,0.64288,0.683454,0.720887,0.754174,0.788642,0.841668,0.906965,0.957763,0.992429,1.03597,1.10861,1.15448
J-473,0.234065,0.234291,0.252838,0.277161,0.302278,0.327452,0.563049,0.548749,0.522343,0.500062,0.516592,0.555222,0.594007,0.634485,0.675443,0.712816,0.745261,0.779346,0.833279,0.89822,0.95055,0.986886,1.03219,1.10289,1.15208
J-474,0.085092,0.123793,0.162194,0.196842,0.227417,0.254659,0.342228,0.367047,0.392777,0.42168,0.454974,0.493044,0.532861,0.57517,0.614772,0.652557,0.687962,0.720934,0.762962,0.80056,0.843817,0.879924,0.938089,0.985467,1.02563
J-475,0.0394812,0.0902725,0.137395,0.178484,0.214675,0.247017,0.791273,0.759874,0.736584,0.726538,0.730908,0.752529,0.784262,0.822161,0.858012,0.891852,0.92209,0.946195,0.975151,1.00646,1.04541,1.0887,1.16651,1.22143,1.25973
J-476,0.0135533,0.0702905,0.118938,0.160988,0.198025,0.231311,0.787127,0.756074,0.732796,0.7227,0.727214,0.74901,0.780854,0.818855,0.854725,0.888553,0.918797,0.942874,0.971907,1.00345,1.04235,1.0858,1.16295,1.2165,1.25393
J-477,0.252141,0.259664,0.285229,0.312793,0.339911,0.365364,0.584432,0.58816,0.561041,0.52408,0.534958,0.570886,0.606925,0.643184,0.683218,0.721009,0.755159,0.796919,0.849681,0.913969,0.963672,0.996887,1.02677,1.08643,1.1452
J-478,76.2915,75.897,75.7747,75.9316,76.407,77.1656,78.5621,80.4747,81.7116,82.0978,82.2576,82.2624,82.1932,82.007,81.9506,81.9704,82.102,82.463,83.0128,83.6194,83.7477,83.4394,80.4086,78.5224,77.9514
J-479,0.22403,0.291651,0.327319,0.359342,0.390045,0.420666,0.738249,0.729827,0.700439,0.673161,0.675474,0.702728,0.740304,0.78492,0.826043,0.862969,0.893864,0.91207,0.950472,0.99847,1.04196,1.07951,1.16331,1.21929,1.27247
J-48,0.227792,0.250318,0.278338,0.307522,0.335225,0.360822,0.590857,0.576828,0.549033,0.528667,0.539482,0.572088,0.613676,0.661866,0.704269,0.741798,0.772635,0.784723,0.839997,0.902447,0.951868,0.986705,1.06106,1.14196,1.19299
J-480,0.245306,0.273793,0.299488,0.325955,0.352093,0.377323,0.625247,0.62484,0.606258,0.578499,0.584409,0.615072,0.650201,0.68783,0.727451,0.764644,0.797981,0.834467,0.882962,0.943489,0.994249,1.03008,1.06837,1.13188,1.18027
J-481,88.8088,88.5142,88.4147,88.5028,88.8019,89.2828,90.0796,91.2662,92.0075,92.2387,92.3346,92.3381,92.2974,92.1876,92.1525,92.1617,92.2365,92.4443,92.7564,93.0956,93.1687,93.001,91.2357,90.0396,89.6423
J-482,0.198751,0.243261,0.275733,0.306554,0.335119,0.361524,0.556696,0.534845,0.498133,0.47847,0.482474,0.511096,0.558307,0.618929,0.664328,0.702151,0.728966,0.725909,0.8152,0.894812,0.947552,0.979284,1.03928,1.14315,1.19941
J-483,0.324021,0.426478,0.47351,0.515923,0.560231,0.611423,1.12621,1.12394,1.11016,1.09479,1.09772,1.12042,1.15335,1.192,1.22961,1.26516,1.29717,1.32276,1.35918,1.40172,1.44271,1.47921,1.52879,1.56376,1.60878
J-484,0.248328,0.353787,0.403603,0.44553,0.488298,0.538728,1.05228,1.05146,1.03923,1.02484,1.0276,1.05001,1.08261,1.1208,1.15812,1.19346,1.22545,1.25181,1.288,1.33181,1.37399,1.41104,1.45583,1.484,1.52494
J-485,87.7111,87.3827,87.2875,87.3854,87.6955,88.1883,89.0208,90.2437,91.0108,91.2476,91.3452,91.348,91.3053,91.191,91.1555,91.1665,91.2458,91.464,91.7913,92.1477,92.2216,92.0404,90.1935,88.9832,88.6043
